loss,mape,val_loss,val_mape
0.02168789692223072,11430.130859375,0.008984459564089775,38.698726654052734
0.009090367704629898,8620.2900390625,0.010881148278713226,26.381389617919922
0.008235914632678032,7602.79150390625,0.007698365952819586,45.868812561035156
0.006950979586690664,11999.7861328125,0.005913998000323772,30.818531036376953
0.005188183393329382,8863.001953125,0.009043796919286251,60.54744338989258
0.0038911716546863317,7915.3681640625,0.0034105046652257442,26.18851661682129
0.0032599372789263725,10110.587890625,0.00397115433588624,22.884302139282227
0.0029968111775815487,7141.2666015625,0.0033984926994889975,19.73884391784668
0.0028104709926992655,8625.484375,0.003143006470054388,16.323291778564453
0.0027590589597821236,7188.6796875,0.003977741580456495,18.01723289489746
0.002749596955254674,10293.828125,0.0023552661295980215,24.201763153076172
0.0026183605659753084,8667.4609375,0.0035995745565742254,21.326005935668945
0.0026231221854686737,6962.25244140625,0.0034296324010938406,21.36651039123535
0.002496319590136409,7207.228515625,0.0024981191381812096,14.735185623168945
0.002545183291658759,6247.3115234375,0.0034453265834599733,19.71164321899414
0.002469360362738371,5892.009765625,0.004224889911711216,16.70868682861328
0.002488182159140706,8895.2197265625,0.0029349850956350565,20.66094207763672
0.0024670457933098078,5582.72021484375,0.0028107964899390936,31.73698616027832
0.002411304973065853,5721.0458984375,0.004134277813136578,38.40799331665039
0.002410858403891325,6767.908203125,0.005745653994381428,22.142820358276367
0.0024515269324183464,5342.2080078125,0.0034831634256988764,17.080476760864258
0.002413224894553423,6164.7197265625,0.002266515977680683,15.669123649597168
0.0023928575683385134,5310.8974609375,0.004652720410376787,49.2142219543457
0.0023904002737253904,6503.49462890625,0.002716063754633069,15.579047203063965
0.002356224926188588,5135.130859375,0.002864690264686942,19.87578010559082
0.002377207623794675,5139.6748046875,0.0024272005539387465,17.469205856323242
0.002328290604054928,6555.2470703125,0.0025551426224410534,15.747007369995117
0.0023300708271563053,5516.87060546875,0.0033772753085941076,20.95421600341797
0.0023537229280918837,4700.22802734375,0.002996309893205762,15.141075134277344
0.002340513514354825,7393.2314453125,0.002592067001387477,14.18061351776123
0.0023264570627361536,6349.6982421875,0.0025579845532774925,14.986482620239258
0.0023179841227829456,6013.83984375,0.003663386218249798,36.8059196472168
0.0023080597165971994,6472.02783203125,0.0031711237970739603,15.845316886901855
0.002284017391502857,5905.85595703125,0.0030474632512778044,28.72282600402832
0.0022996722254902124,8662.7177734375,0.002649925649166107,16.466812133789062
0.0022996999323368073,5271.9326171875,0.0027850999031215906,17.91883659362793
0.0022973548620939255,4182.34033203125,0.0035967687144875526,16.75581932067871
0.002306499518454075,5556.56103515625,0.0030591737013310194,14.48807144165039
0.0022843775805085897,4860.46142578125,0.0029751574620604515,25.352521896362305
0.0022879713214933872,5932.95654296875,0.0026472287718206644,18.890396118164062
0.0022642516996711493,6426.4189453125,0.0028854336123913527,18.17124366760254
0.0022679371759295464,6705.51171875,0.004413828253746033,40.64250564575195
0.0022917420137673616,5184.52685546875,0.002579837804660201,14.145915985107422
0.002255608094856143,6350.646484375,0.002516248496249318,13.893362998962402
0.0022592556197196245,6635.9658203125,0.002430780092254281,13.74401569366455
0.0022574018221348524,6744.2392578125,0.002936479402706027,15.000059127807617
0.0022674279753118753,4695.47412109375,0.002281720517203212,14.359366416931152
0.0022693590726703405,5427.4052734375,0.003646342782303691,17.07449722290039
0.0022356517147272825,5010.89208984375,0.003420519409701228,16.784088134765625
0.002250849502161145,5947.40185546875,0.0033150792587548494,15.393072128295898
0.0022373853716999292,5919.53466796875,0.002375140320509672,13.986564636230469
0.002208907390013337,5451.50634765625,0.0031065696384757757,15.840250968933105
0.0022548858541995287,5868.2236328125,0.0029037471394985914,30.065523147583008
0.0022256099618971348,7610.47998046875,0.0036693161819130182,17.376745223999023
0.0022321781143546104,4690.09521484375,0.003774543758481741,35.244815826416016
0.002230138750746846,6074.86767578125,0.002789695281535387,29.333553314208984
0.002227343851700425,7015.0537109375,0.003278373507782817,34.21368408203125
0.0022105842363089323,6776.59912109375,0.002616803627461195,15.508888244628906
0.0022219489328563213,5108.58642578125,0.0024946904741227627,25.342618942260742
0.002204463817179203,6327.96044921875,0.0032902027014642954,21.627883911132812
0.0022310141939669847,5067.72314453125,0.00288602733053267,26.087448120117188
0.0021981927566230297,4865.39306640625,0.002944416366517544,14.304341316223145
0.0021895263344049454,4803.36572265625,0.0028701319824904203,30.000011444091797
0.0021806685253977776,5714.25341796875,0.0028505243826657534,13.815325736999512
0.0021953354589641094,4319.43408203125,0.003242699895054102,36.87876892089844
0.0021876965183764696,3374.365478515625,0.003209189511835575,14.532062530517578
0.0021788987796753645,5133.10400390625,0.002785882679745555,15.909543991088867
0.0021819532848894596,4127.66162109375,0.0027395307552069426,16.651809692382812
0.00218766531907022,5555.25341796875,0.002408039988949895,25.297828674316406
0.0021783742122352123,4891.81103515625,0.002300126478075981,18.573183059692383
0.0021810000762343407,4120.04248046875,0.0025532932486385107,14.605764389038086
0.002172514097765088,4543.4482421875,0.0022612367756664753,15.68420124053955
0.002157434821128845,4313.39306640625,0.0036365422420203686,20.915199279785156
0.0022022263146936893,3641.70068359375,0.003197475103661418,18.4665470123291
0.002153997076675296,4354.44677734375,0.0027515252586454153,13.470418930053711
0.0021587363444268703,4620.87646484375,0.0029891091398894787,16.393293380737305
0.002168433042243123,4458.5703125,0.002696860348805785,16.592073440551758
0.0021611806005239487,5437.52587890625,0.0023558742832392454,14.498312950134277
0.002144936006516218,4939.6337890625,0.002549888798967004,14.518121719360352
0.002167305676266551,4165.11962890625,0.003533807583153248,37.669219970703125
0.0021759988740086555,4417.37646484375,0.0026859305799007416,17.332962036132812
0.0021307491697371006,4287.466796875,0.0022020204924046993,12.771449089050293
0.0021413490176200867,4858.05517578125,0.0025016185827553272,16.827177047729492
0.00214385031722486,4450.0595703125,0.0025585598777979612,15.262948989868164
0.0021515905391424894,3587.6435546875,0.0026379020418971777,28.78976821899414
0.002165236510336399,3595.85107421875,0.00251407059840858,13.251199722290039
0.0021222690120339394,5037.84375,0.0025319268461316824,25.80436134338379
0.0021255346946418285,3874.364990234375,0.002513691782951355,18.08875274658203
0.002127389656379819,4314.109375,0.0031456195283681154,36.679508209228516
0.0021410626359283924,3220.56005859375,0.0027584272902458906,18.943336486816406
0.002116224030032754,4969.0263671875,0.0024164398200809956,13.984440803527832
0.0021379622630774975,5068.984375,0.0026271019596606493,19.974655151367188
0.002132946392521262,3433.86083984375,0.0028418144211173058,17.655261993408203
0.002102440921589732,3989.76025390625,0.0022916090674698353,12.859807968139648
0.0021252266597002745,6137.43212890625,0.002139831194654107,12.748075485229492
0.0021144640631973743,4024.706298828125,0.0026624412275850773,19.03874397277832
0.0021191381383687258,3698.96728515625,0.0021178503520786762,14.259761810302734
0.0021186438389122486,5004.1953125,0.002441843505948782,26.930130004882812
0.002125071594491601,5727.2236328125,0.0021177988965064287,12.606008529663086
0.002116462914273143,3076.24853515625,0.002291963202878833,12.919116020202637
0.00209818035364151,3366.740478515625,0.0023167438339442015,13.43624210357666
0.0020954532083123922,3135.984375,0.0030558991711586714,31.852642059326172
0.0020999377593398094,3615.665771484375,0.0027626920491456985,18.30178451538086
0.002098245080560446,4197.06787109375,0.002554037142544985,15.878584861755371
0.0021129155065864325,3021.8095703125,0.0024986574426293373,18.852170944213867
0.002098910976201296,3099.158203125,0.0021103715989738703,14.447474479675293
0.002090694149956107,5144.69140625,0.0021289708092808723,15.095224380493164
0.0021250892896205187,3917.098876953125,0.0030768204014748335,16.964561462402344
0.002105024177581072,3275.168701171875,0.0025660491082817316,18.04810333251953
0.0021048199851065874,2863.8203125,0.0021419040858745575,12.769669532775879
0.0020816100295633078,3350.6181640625,0.002134158043190837,13.210941314697266
0.0020813774317502975,3222.099365234375,0.002152171917259693,13.350038528442383
0.0020911761093884706,3033.892822265625,0.002953670686110854,16.131847381591797
0.0021033899392932653,4126.64013671875,0.0021960523445159197,12.662996292114258
0.002109493361786008,4223.94140625,0.002286715665832162,16.414342880249023
0.0020785359665751457,3452.06396484375,0.003065150696784258,22.97189712524414
0.0020868664141744375,5465.25927734375,0.0020828344859182835,13.762755393981934
0.002070031128823757,3634.732666015625,0.0029610805213451385,14.40424919128418
0.00208043260499835,4104.63427734375,0.002655107993632555,27.460412979125977
0.0020790284033864737,2833.34130859375,0.0023450760636478662,13.984092712402344
0.0020862207747995853,3645.348388671875,0.0025394726544618607,19.38935089111328
0.002097741002216935,4561.49462890625,0.002593238838016987,15.577025413513184
0.002096428768709302,2907.993896484375,0.0024235760793089867,12.987386703491211
0.0020886717829853296,2764.258056640625,0.002706671366468072,14.570493698120117
0.0020876964554190636,2774.054931640625,0.0020813706796616316,12.381590843200684
0.002091427333652973,3399.783935546875,0.002127843676134944,12.555440902709961
0.0020675708074122667,2753.914794921875,0.0023164895828813314,12.657851219177246
0.002081160666421056,2952.137451171875,0.002562188543379307,18.026012420654297
0.00207323906943202,2578.845458984375,0.002812847727909684,17.553024291992188
0.0020809152629226446,2803.29638671875,0.0024742952082306147,12.903093338012695
0.0020644140895456076,3279.21044921875,0.002379195298999548,17.92615509033203
0.0020753059070557356,5828.24169921875,0.0022308561019599438,12.629287719726562
0.0020699321758002043,4339.2041015625,0.002133765025064349,17.619184494018555
0.0020705226343125105,4589.2451171875,0.0027836135122925043,23.116775512695312
0.0020908163860440254,3533.715576171875,0.0028497553430497646,18.60973358154297
0.0020925768185406923,2515.63330078125,0.0023540605325251818,13.678282737731934
0.002073981799185276,3566.14892578125,0.0026584959123283625,13.03312873840332
0.002072187140583992,2776.248779296875,0.002242080634459853,18.801546096801758
0.0020633514504879713,3358.911376953125,0.002328322036191821,16.082366943359375
0.0020662746392190456,4521.9716796875,0.002331791678443551,16.8325138092041
0.0020501459948718548,3089.446044921875,0.0021894171368330717,14.687315940856934
0.002090231981128454,3989.941162109375,0.0025123832747340202,21.727725982666016
