loss,mape,val_loss,val_mape
0.025255437940359116,36201.9765625,0.00714045250788331,62.518028259277344
0.007202992681413889,8279.9423828125,0.0068991947919130325,42.199073791503906
0.006465747952461243,8259.765625,0.005743472836911678,48.845909118652344
0.005926912650465965,6232.26611328125,0.005044194404035807,75.2778549194336
0.00529386755079031,7402.90478515625,0.004478327929973602,52.77032470703125
0.004639312159270048,6508.783203125,0.003937511704862118,62.49839401245117
0.004018018953502178,7139.322265625,0.0033256327733397484,64.10454559326172
0.0035122467670589685,7441.2001953125,0.002331228693947196,39.9166374206543
0.0032332867849618196,6324.3818359375,0.002669672481715679,59.05471420288086
0.003153458936139941,5697.93212890625,0.002162941498681903,34.84410095214844
0.0031099426560103893,3998.735595703125,0.0025785937905311584,19.066566467285156
0.0030478816479444504,6717.23583984375,0.003105000825598836,18.656471252441406
0.0030397542286664248,4958.564453125,0.0028010120149701834,24.793598175048828
0.0029559170361608267,3154.9091796875,0.0028735932428389788,41.92824935913086
0.0029878541827201843,3685.986572265625,0.002266485709697008,40.333534240722656
0.0029380794148892164,4155.7666015625,0.002106122439727187,21.29978370666504
0.0029372251592576504,5432.00048828125,0.002064457396045327,18.380416870117188
0.0028928585816174746,4194.58203125,0.002352352486923337,26.20116424560547
0.0028690604958683252,5298.84326171875,0.0022170902229845524,16.693479537963867
0.0028057254385203123,4801.98876953125,0.0020853516180068254,40.2765007019043
0.002842930145561695,3152.38427734375,0.001998702296987176,19.829662322998047
0.002801096998155117,5433.73876953125,0.002058564918115735,37.777870178222656
0.0027759107761085033,2779.306396484375,0.0020009593572467566,26.69528579711914
0.0027967195492237806,4300.09130859375,0.002499994821846485,33.672706604003906
0.0027747713029384613,3719.51953125,0.0021114603150635958,15.946405410766602
0.0027563043404370546,5574.404296875,0.002602958818897605,16.458784103393555
0.0027745601255446672,3138.4345703125,0.0023586333263665438,39.535743713378906
0.0027982662431895733,4060.434326171875,0.0019706045277416706,18.504596710205078
0.002703956561163068,3748.70849609375,0.0018466513138264418,19.60303497314453
0.002754399785771966,4667.4990234375,0.0019443725468590856,17.768638610839844
0.0027850321494042873,5467.92529296875,0.001979245338588953,15.544240951538086
0.0027594082057476044,8303.3955078125,0.0019473352003842592,24.201213836669922
0.0027053903322666883,5758.10302734375,0.0019293260993435979,15.201204299926758
0.002692585112527013,2723.79150390625,0.002138068899512291,38.577823638916016
0.0027085626497864723,3309.217529296875,0.0021851526107639074,16.260757446289062
0.002703092759475112,5696.5888671875,0.0023137449752539396,15.521370887756348
0.0027107207570225,5008.2666015625,0.0019078303594142199,28.11433219909668
0.002681777812540531,5332.478515625,0.002634895034134388,16.68857765197754
0.0027144495397806168,3583.60595703125,0.001901686075143516,22.6884708404541
0.002685173647478223,3060.672607421875,0.0020647821947932243,19.182510375976562
0.0026793775614351034,3859.7958984375,0.0023614843375980854,20.957178115844727
0.0026999027468264103,1913.20947265625,0.0019135301699861884,15.092157363891602
0.0027029416523873806,4673.216796875,0.0019418338779360056,18.87741470336914
0.002690724330022931,4128.12255859375,0.0019272823119536042,18.589696884155273
0.00267587648704648,2717.91064453125,0.0019110722932964563,15.166635513305664
0.002668034750968218,3637.430908203125,0.001892989152111113,17.78035545349121
0.0026944936253130436,4304.71875,0.002169288694858551,15.73748779296875
0.0026412797160446644,3068.431396484375,0.0019164613913744688,14.772716522216797
0.0026458606589585543,5376.8173828125,0.0018397726817056537,15.854538917541504
0.0026900602970272303,1771.15869140625,0.0019317888654768467,19.99977684020996
0.002633447526022792,3531.799560546875,0.002284454880282283,39.55070495605469
0.0026515561621636152,5264.08935546875,0.001895997324027121,17.162506103515625
0.002656929660588503,4599.65869140625,0.0018374990904703736,17.96036720275879
0.0026459372602403164,2988.078369140625,0.0020121480338275433,14.966827392578125
0.0026328307576477528,1938.54931640625,0.0020464318804442883,28.7445125579834
0.0026210106443613768,5945.1162109375,0.002479908522218466,30.767919540405273
0.0026563566643744707,3201.615966796875,0.0021960583981126547,35.80417251586914
0.0026475409977138042,3763.123046875,0.001923112547956407,14.80945873260498
0.002628489164635539,2823.455078125,0.001857659430243075,15.050212860107422
0.002671262715011835,4159.3466796875,0.001873767119832337,17.551097869873047
0.0026361902710050344,7054.07470703125,0.0019131487933918834,15.179351806640625
0.0026467314455658197,4314.2421875,0.0019227302400395274,22.060087203979492
0.002639364916831255,5023.3740234375,0.0020423855166882277,18.852758407592773
0.002622992033138871,2085.10205078125,0.002280316548421979,23.4178409576416
0.00263193272985518,2360.65966796875,0.0020979666151106358,20.147615432739258
0.0026397895999252796,3960.260986328125,0.002083004917949438,33.60222625732422
0.002623826963827014,2529.20654296875,0.0019679900724440813,25.68942642211914
0.0026039532385766506,1520.2340087890625,0.001802296144887805,17.10723114013672
0.0026372235734015703,2851.5712890625,0.002224639290943742,40.13855743408203
0.0026295026764273643,4884.2919921875,0.0018991546239703894,27.862735748291016
0.002618271391838789,4142.724609375,0.0019471868872642517,14.670822143554688
0.002603837288916111,4649.634765625,0.0019438036251813173,14.574210166931152
0.002631839830428362,3651.53125,0.0018800285179167986,14.486907958984375
0.002614318858832121,2692.58984375,0.001841607503592968,14.717174530029297
0.0026052561588585377,2944.095947265625,0.0022144396789371967,14.818483352661133
0.002633806550875306,4987.90478515625,0.0018207102548331022,17.232505798339844
0.002584322588518262,3544.127197265625,0.002261692425236106,30.08707618713379
0.0026055353228002787,3116.39501953125,0.0020802710205316544,22.088993072509766
0.002618225757032633,2410.23974609375,0.0019434960559010506,17.537574768066406
0.0026289825327694416,4219.08935546875,0.0018297508358955383,14.893953323364258
0.0026334207504987717,2564.839111328125,0.0018057003617286682,15.995452880859375
0.0025939475744962692,3751.622314453125,0.0021771437022835016,14.970273971557617
0.0026272591203451157,4463.7568359375,0.001959556480869651,30.658138275146484
0.0025974458549171686,3194.974853515625,0.0020656713750213385,32.466243743896484
0.002587039489299059,3803.866943359375,0.0019185265991836786,16.528301239013672
0.0025726116728037596,4508.13623046875,0.0019159726798534393,14.645807266235352
0.002579060150310397,6214.22314453125,0.001986948074772954,14.853066444396973
0.0025900674518197775,2174.565673828125,0.002279161475598812,15.079347610473633
0.0025989843998104334,2880.76904296875,0.001927199657075107,16.719539642333984
0.0025789602659642696,2536.132080078125,0.0020793587900698185,23.448348999023438
0.0025931154377758503,3568.87158203125,0.0019745193421840668,15.778905868530273
0.0025582131929695606,4387.75537109375,0.0019333569798618555,14.6486177444458
0.0025825966149568558,4613.3603515625,0.0018157021841034293,15.763068199157715
0.002572898520156741,4278.51708984375,0.002123739803209901,18.97694969177246
0.0025710775516927242,3469.0009765625,0.0019003459019586444,14.51483154296875
0.002586840186268091,2896.871826171875,0.0018754913471639156,23.365161895751953
